Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
98,3,2013-07-10,3764,375,1,0,0,0
99,3,2013-07-10,3420,360,1,0,0,0
1,2,2013-07-09,4047,503,1,0,0,1
2,2,2013-07-09,4600,582,1,0,0,0
3,2,2013-07-09,6097,768,1,0,0,0
4,2,2013-07-09,6554,970,1,0,0,1
5,2,2013-07-09,4758,592,1,0,0,0
6,2,2013-07-09,5749,735,1,0,0,0
7,2,2013-07-09,9463,1049,1,0,0,1
8,2,2013-07-09,4513,585,1,0,0,1
9,2,2013-07-09,4720,481,1,0,0,0
10,2,2013-07-09,4503,520,1,0,0,1
11,2,2013-07-09,6797,1038,1,0,0,1
12,2,2013-07-09,5560,758,1,0,0,1
13,2,2013-07-09,2732,244,1,0,0,0
14,2,2013-07-09,4906,652,1,0,0,0
15,2,2013-07-09,5101,534,1,0,0,1
16,2,2013-07-09,6635,877,1,0,0,0
17,2,2013-07-09,5434,815,1,0,0,0
18,2,2013-07-09,5431,630,1,0,0,0
19,2,2013-07-09,4458,545,1,0,0,0
20,2,2013-07-09,7175,923,1,0,0,0
21,2,2013-07-09,3553,381,1,0,0,0
22,2,2013-07-09,3524,470,1,0,0,0
23,2,2013-07-09,3228,328,1,0,0,1
24,2,2013-07-09,6656,677,1,0,0,0
25,2,2013-07-09,9397,1471,1,0,0,0
26,2,2013-07-09,4793,444,1,0,0,0
27,2,2013-07-09,7240,986,1,0,0,0
28,2,2013-07-09,4517,556,1,0,0,0
29,2,2013-07-09,4352,445,1,0,0,0
30,2,2013-07-09,4966,815,1,0,0,0
31,2,2013-07-09,4291,495,1,0,0,1
32,2,2013-07-09,3258,442,1,0,0,0
33,2,2013-07-09,6696,722,1,0,0,0
34,2,2013-07-09,5867,830,1,0,0,1
35,2,2013-07-09,7176,606,1,0,0,0
36,2,2013-07-09,8256,1074,1,0,0,0
37,2,2013-07-09,4854,587,1,0,0,0
38,2,2013-07-09,3999,428,1,0,0,0
39,2,2013-07-09,3373,486,1,0,0,0
40,2,2013-07-09,4367,655,1,0,0,0
41,2,2013-07-09,3105,293,1,0,0,0
42,2,2013-07-09,7531,931,1,0,0,0
43,2,2013-07-09,6214,617,1,0,0,0
44,2,2013-07-09,3921,510,1,0,0,1
45,2,2013-07-09,4160,342,1,0,0,1
46,2,2013-07-09,3434,479,1,0,0,0
47,2,2013-07-09,5463,766,1,0,0,1
48,2,2013-07-09,3671,436,1,0,0,1
49,2,2013-07-09,5668,436,1,0,0,0
50,2,2013-07-09,3134,259,1,0,0,1
51,2,2013-07-09,4393,386,1,0,0,0
52,2,2013-07-09,5845,402,1,0,0,0
53,2,2013-07-09,4528,515,1,0,0,1
54,2,2013-07-09,5884,544,1,0,0,0
55,2,2013-07-09,2957,405,1,0,0,0
56,2,2013-07-09,4321,302,1,0,0,1
57,2,2013-07-09,10168,984,1,0,0,0
58,2,2013-07-09,4310,419,1,0,0,0
59,2,2013-07-09,5365,600,1,0,0,0
60,2,2013-07-09,6106,604,1,0,0,0
61,2,2013-07-09,3138,453,1,0,0,0
62,2,2013-07-09,6022,739,1,0,0,0
63,2,2013-07-09,4141,418,1,0,0,1
64,2,2013-07-09,6352,572,1,0,0,0
65,2,2013-07-09,5470,537,1,0,0,0
66,2,2013-07-09,5108,488,1,0,0,0
67,2,2013-07-09,6434,738,1,0,0,0
68,2,2013-07-09,5934,963,1,0,0,1
69,2,2013-07-09,8358,1079,1,0,0,1
70,2,2013-07-09,5470,555,1,0,0,1
71,2,2013-07-09,7538,680,1,0,0,0
72,2,2013-07-09,3504,446,1,0,0,0
73,2,2013-07-09,3577,471,1,0,0,1
74,2,2013-07-09,4925,792,1,0,0,0
75,2,2013-07-09,4487,507,1,0,0,1
76,2,2013-07-09,7398,821,1,0,0,0
77,2,2013-07-09,5241,525,1,0,0,1
78,2,2013-07-09,3082,436,1,0,0,0
79,2,2013-07-09,4027,534,1,0,0,0
80,2,2013-07-09,5539,463,1,0,0,1
81,2,2013-07-09,5205,485,1,0,0,0
82,2,2013-07-09,6745,721,1,0,0,0
83,2,2013-07-09,2986,320,1,0,0,0
84,2,2013-07-09,10186,1236,1,0,0,0
85,2,2013-07-09,5183,791,1,0,0,1
86,2,2013-07-09,3726,550,1,0,0,0
87,2,2013-07-09,5654,788,1,0,0,1
88,2,2013-07-09,5932,684,1,0,0,0
89,2,2013-07-09,5640,647,1,0,0,0
90,2,2013-07-09,6990,903,1,0,0,0
91,2,2013-07-09,3791,507,1,0,0,0
92,2,2013-07-09,3590,373,1,0,0,0
93,2,2013-07-09,5120,591,1,0,0,0
94,2,2013-07-09,5678,558,1,0,0,0
95,2,2013-07-09,7971,920,1,0,0,0
96,2,2013-07-09,4486,514,1,0,0,0
97,2,2013-07-09,5297,586,1,0,0,0
98,2,2013-07-09,3777,399,1,0,0,0
99,2,2013-07-09,3205,357,1,0,0,0
1,1,2013-07-08,4475,523,1,0,0,1
2,1,2013-07-08,4460,565,1,0,0,0
3,1,2013-07-08,6103,737,1,0,0,0
4,1,2013-07-08,7976,1152,1,0,0,1
5,1,2013-07-08,4896,604,1,0,0,0
6,1,2013-07-08,7090,843,1,0,0,0
7,1,2013-07-08,8490,1003,1,0,0,1
8,1,2013-07-08,3960,556,1,0,0,1
9,1,2013-07-08,5226,512,1,0,0,0
10,1,2013-07-08,5792,619,1,0,0,1
11,1,2013-07-08,6893,1085,1,0,0,1
12,1,2013-07-08,5772,769,1,0,0,1
13,1,2013-07-08,3639,323,1,0,0,0
14,1,2013-07-08,5194,675,1,0,0,0
15,1,2013-07-08,5515,635,1,0,0,1
16,1,2013-07-08,7397,935,1,0,0,0
17,1,2013-07-08,5727,833,1,0,0,0
18,1,2013-07-08,5674,696,1,0,0,0
19,1,2013-07-08,5285,579,1,0,0,0
20,1,2013-07-08,7831,976,1,0,0,0
21,1,2013-07-08,3678,410,1,0,0,0
22,1,2013-07-08,3761,476,1,0,0,0
23,1,2013-07-08,4373,390,1,0,0,1
24,1,2013-07-08,7566,757,1,0,0,0
25,1,2013-07-08,10457,1620,1,0,0,0
26,1,2013-07-08,5196,476,1,0,0,0
27,1,2013-07-08,7849,1036,1,0,0,0
28,1,2013-07-08,5286,683,1,0,0,0
29,1,2013-07-08,4809,486,1,0,0,0
30,1,2013-07-08,5013,757,1,0,0,0
31,1,2013-07-08,4825,519,1,0,0,1
32,1,2013-07-08,4025,523,1,0,0,0
33,1,2013-07-08,7384,818,1,0,0,0
34,1,2013-07-08,7112,981,1,0,0,1
35,1,2013-07-08,7372,645,1,0,0,0
36,1,2013-07-08,9184,1125,1,0,0,0
37,1,2013-07-08,5955,711,1,0,0,0
38,1,2013-07-08,4378,420,1,0,0,0
39,1,2013-07-08,3585,540,1,0,0,0
40,1,2013-07-08,4316,599,1,0,0,0
41,1,2013-07-08,3412,294,1,0,0,0
42,1,2013-07-08,8103,1002,1,0,0,0
43,1,2013-07-08,6630,641,1,0,0,0
44,1,2013-07-08,4713,587,1,0,0,1
45,1,2013-07-08,5211,416,1,0,0,1
46,1,2013-07-08,3417,548,1,0,0,0
47,1,2013-07-08,5780,823,1,0,0,1
48,1,2013-07-08,3506,431,1,0,0,1
49,1,2013-07-08,5613,468,1,0,0,0
50,1,2013-07-08,4005,345,1,0,0,1
51,1,2013-07-08,5291,442,1,0,0,0
52,1,2013-07-08,6471,485,1,0,0,0
53,1,2013-07-08,4610,519,1,0,0,1
54,1,2013-07-08,6306,583,1,0,0,0
55,1,2013-07-08,3803,478,1,0,0,0
56,1,2013-07-08,5262,378,1,0,0,1
57,1,2013-07-08,10474,1099,1,0,0,0
58,1,2013-07-08,4465,431,1,0,0,0
59,1,2013-07-08,5425,646,1,0,0,0
60,1,2013-07-08,6476,637,1,0,0,0
61,1,2013-07-08,3258,467,1,0,0,0
62,1,2013-07-08,6316,789,1,0,0,0
63,1,2013-07-08,4539,480,1,0,0,1
64,1,2013-07-08,7327,625,1,0,0,0
65,1,2013-07-08,4379,453,1,0,0,0
66,1,2013-07-08,5459,493,1,0,0,0
67,1,2013-07-08,6322,724,1,0,0,0
68,1,2013-07-08,6586,1126,1,0,0,1
69,1,2013-07-08,9173,1134,1,0,0,1
70,1,2013-07-08,5036,557,1,0,0,1
71,1,2013-07-08,7510,708,1,0,0,0
72,1,2013-07-08,3832,453,1,0,0,0
73,1,2013-07-08,4325,486,1,0,0,1
74,1,2013-07-08,5201,812,1,0,0,0
75,1,2013-07-08,5584,609,1,0,0,1
76,1,2013-07-08,7939,885,1,0,0,0
77,1,2013-07-08,5971,574,1,0,0,1
78,1,2013-07-08,3212,501,1,0,0,0
79,1,2013-07-08,4972,536,1,0,0,0
80,1,2013-07-08,6704,536,1,0,0,1
81,1,2013-07-08,6439,600,1,0,0,0
82,1,2013-07-08,6576,737,1,0,0,0
83,1,2013-07-08,3355,357,1,0,0,0
84,1,2013-07-08,10735,1347,1,0,0,0
85,1,2013-07-08,6070,899,1,0,0,1
86,1,2013-07-08,3577,568,1,0,0,0
87,1,2013-07-08,6107,849,1,0,0,1
88,1,2013-07-08,6125,724,1,0,0,0
89,1,2013-07-08,6041,668,1,0,0,0
90,1,2013-07-08,6842,935,1,0,0,0
91,1,2013-07-08,3781,492,1,0,0,0
92,1,2013-07-08,3578,405,1,0,0,0
93,1,2013-07-08,5286,647,1,0,0,0
94,1,2013-07-08,5784,603,1,0,0,0
95,1,2013-07-08,7686,884,1,0,0,0
96,1,2013-07-08,4482,528,1,0,0,0
97,1,2013-07-08,5605,658,1,0,0,0
98,1,2013-07-08,4069,397,1,0,0,0
99,1,2013-07-08,3736,381,1,0,0,0
1,7,2013-07-07,0,0,0,0,0,1
2,7,2013-07-07,0,0,0,0,0,0
3,7,2013-07-07,0,0,0,0,0,0
4,7,2013-07-07,0,0,0,0,0,0
5,7,2013-07-07,0,0,0,0,0,0
6,7,2013-07-07,0,0,0,0,0,0
7,7,2013-07-07,0,0,0,0,0,0
8,7,2013-07-07,0,0,0,0,0,0
9,7,2013-07-07,0,0,0,0,0,0
10,7,2013-07-07,0,0,0,0,0,1
11,7,2013-07-07,0,0,0,0,0,0
12,7,2013-07-07,0,0,0,0,0,0
13,7,2013-07-07,0,0,0,0,0,0
14,7,2013-07-07,0,0,0,0,0,0
15,7,2013-07-07,0,0,0,0,0,0
16,7,2013-07-07,0,0,0,0,0,0
17,7,2013-07-07,0,0,0,0,0,0
18,7,2013-07-07,0,0,0,0,0,0
19,7,2013-07-07,0,0,0,0,0,0
20,7,2013-07-07,0,0,0,0,0,0
21,7,2013-07-07,0,0,0,0,0,0
22,7,2013-07-07,0,0,0,0,0,0
23,7,2013-07-07,0,0,0,0,0,0
24,7,2013-07-07,0,0,0,0,0,0
25,7,2013-07-07,0,0,0,0,0,0
26,7,2013-07-07,0,0,0,0,0,0
27,7,2013-07-07,0,0,0,0,0,0
28,7,2013-07-07,0,0,0,0,0,0
29,7,2013-07-07,0,0,0,0,0,0
30,7,2013-07-07,0,0,0,0,0,0
31,7,2013-07-07,0,0,0,0,0,0
32,7,2013-07-07,0,0,0,0,0,0
33,7,2013-07-07,0,0,0,0,0,0
34,7,2013-07-07,0,0,0,0,0,0
35,7,2013-07-07,0,0,0,0,0,0
36,7,2013-07-07,0,0,0,0,0,0
37,7,2013-07-07,0,0,0,0,0,0
38,7,2013-07-07,0,0,0,0,0,0
39,7,2013-07-07,0,0,0,0,0,0
40,7,2013-07-07,0,0,0,0,0,0
41,7,2013-07-07,0,0,0,0,0,0
42,7,2013-07-07,0,0,0,0,0,0
43,7,2013-07-07,0,0,0,0,0,0
44,7,2013-07-07,0,0,0,0,0,0
45,7,2013-07-07,0,0,0,0,0,0
46,7,2013-07-07,0,0,0,0,0,0
47,7,2013-07-07,0,0,0,0,0,0
48,7,2013-07-07,0,0,0,0,0,0
49,7,2013-07-07,0,0,0,0,0,0
50,7,2013-07-07,0,0,0,0,0,0
51,7,2013-07-07,0,0,0,0,0,0
52,7,2013-07-07,0,0,0,0,0,0
53,7,2013-07-07,0,0,0,0,0,0
54,7,2013-07-07,0,0,0,0,0,0
55,7,2013-07-07,0,0,0,0,0,0
56,7,2013-07-07,0,0,0,0,0,1
57,7,2013-07-07,0,0,0,0,0,0
58,7,2013-07-07,0,0,0,0,0,0
59,7,2013-07-07,0,0,0,0,0,0
60,7,2013-07-07,0,0,0,0,0,0
61,7,2013-07-07,0,0,0,0,0,0
62,7,2013-07-07,0,0,0,0,0,0
63,7,2013-07-07,0,0,0,0,0,0
64,7,2013-07-07,0,0,0,0,0,0
65,7,2013-07-07,0,0,0,0,0,0
66,7,2013-07-07,0,0,0,0,0,0
67,7,2013-07-07,0,0,0,0,0,0
68,7,2013-07-07,0,0,0,0,0,0
69,7,2013-07-07,0,0,0,0,0,1
70,7,2013-07-07,0,0,0,0,0,1
71,7,2013-07-07,0,0,0,0,0,0
72,7,2013-07-07,0,0,0,0,0,0
73,7,2013-07-07,0,0,0,0,0,0
74,7,2013-07-07,0,0,0,0,0,0
75,7,2013-07-07,0,0,0,0,0,0
76,7,2013-07-07,0,0,0,0,0,0
77,7,2013-07-07,0,0,0,0,0,1
78,7,2013-07-07,0,0,0,0,0,0
79,7,2013-07-07,0,0,0,0,0,0
80,7,2013-07-07,0,0,0,0,0,0
81,7,2013-07-07,0,0,0,0,0,0
82,7,2013-07-07,0,0,0,0,0,0
83,7,2013-07-07,0,0,0,0,0,0
84,7,2013-07-07,0,0,0,0,0,0
85,7,2013-07-07,11606,1698,1,0,0,0
86,7,2013-07-07,0,0,0,0,0,0
87,7,2013-07-07,0,0,0,0,0,0
88,7,2013-07-07,0,0,0,0,0,0
89,7,2013-07-07,0,0,0,0,0,0
90,7,2013-07-07,0,0,0,0,0,0
91,7,2013-07-07,0,0,0,0,0,0
92,7,2013-07-07,0,0,0,0,0,0
93,7,2013-07-07,0,0,0,0,0,0
94,7,2013-07-07,0,0,0,0,0,0
95,7,2013-07-07,0,0,0,0,0,0
96,7,2013-07-07,0,0,0,0,0,0
97,7,2013-07-07,0,0,0,0,0,0
98,7,2013-07-07,0,0,0,0,0,0
99,7,2013-07-07,0,0,0,0,0,0
1,6,2013-07-06,4090,498,1,0,0,1
2,6,2013-07-06,4504,1164,1,0,0,0
3,6,2013-07-06,4882,582,1,0,0,0
4,6,2013-07-06,7924,1167,1,0,0,0
5,6,2013-07-06,1957,246,1,0,0,0
6,6,2013-07-06,3912,459,1,0,0,0
7,6,2013-07-06,5608,646,1,0,0,0
8,6,2013-07-06,2612,301,1,0,0,0
9,6,2013-07-06,4996,462,1,0,0,0
10,6,2013-07-06,4349,475,1,0,0,1
11,6,2013-07-06,5373,781,1,0,0,0
12,6,2013-07-06,5725,726,1,0,0,0
13,6,2013-07-06,3809,342,1,0,0,0
14,6,2013-07-06,3381,423,1,0,0,0
15,6,2013-07-06,5546,584,1,0,0,0
16,6,2013-07-06,4847,553,1,0,0,0
17,6,2013-07-06,2572,383,1,0,0,0
18,6,2013-07-06,4386,496,1,0,0,0
19,6,2013-07-06,3621,372,1,0,0,0
20,6,2013-07-06,4991,479,1,0,0,0
21,6,2013-07-06,4333,452,1,0,0,0
22,6,2013-07-06,3107,394,1,0,0,0
23,6,2013-07-06,4105,390,1,0,0,0
24,6,2013-07-06,6949,674,1,0,0,0
25,6,2013-07-06,8033,1212,1,0,0,0
26,6,2013-07-06,4877,489,1,0,0,0
27,6,2013-07-06,6907,806,1,0,0,0
28,6,2013-07-06,3293,366,1,0,0,0
29,6,2013-07-06,4796,542,1,0,0,0
30,6,2013-07-06,5471,829,1,0,0,0
31,6,2013-07-06,4570,520,1,0,0,0
32,6,2013-07-06,2263,302,1,0,0,0
33,6,2013-07-06,6545,863,1,0,0,0
34,6,2013-07-06,6840,850,1,0,0,0
35,6,2013-07-06,7106,604,1,0,0,0
36,6,2013-07-06,9850,1162,1,0,0,0
37,6,2013-07-06,7971,923,1,0,0,0
38,6,2013-07-06,6040,538,1,0,0,0
39,6,2013-07-06,2749,436,1,0,0,0
40,6,2013-07-06,4980,710,1,0,0,0
41,6,2013-07-06,4459,351,1,0,0,0
42,6,2013-07-06,8267,927,1,0,0,0
43,6,2013-07-06,4874,462,1,0,0,0
44,6,2013-07-06,3064,389,1,0,0,0
45,6,2013-07-06,6314,478,1,0,0,0
46,6,2013-07-06,4574,609,1,0,0,0
47,6,2013-07-06,4483,623,1,0,0,0
48,6,2013-07-06,2526,300,1,0,0,0
49,6,2013-07-06,6151,473,1,0,0,0
50,6,2013-07-06,3918,358,1,0,0,0
51,6,2013-07-06,7319,543,1,0,0,0
52,6,2013-07-06,7556,551,1,0,0,0
53,6,2013-07-06,3077,377,1,0,0,0
54,6,2013-07-06,8749,823,1,0,0,0
55,6,2013-07-06,2302,276,1,0,0,0
56,6,2013-07-06,7684,514,1,0,0,1
57,6,2013-07-06,7827,755,1,0,0,0
58,6,2013-07-06,5026,464,1,0,0,0
59,6,2013-07-06,2030,256,1,0,0,0
60,6,2013-07-06,3506,377,1,0,0,0
61,6,2013-07-06,3760,498,1,0,0,0
62,6,2013-07-06,3761,433,1,0,0,0
63,6,2013-07-06,5332,573,1,0,0,0
64,6,2013-07-06,8088,721,1,0,0,0
65,6,2013-07-06,2777,274,1,0,0,0
66,6,2013-07-06,6094,557,1,0,0,0
67,6,2013-07-06,4819,525,1,0,0,0
68,6,2013-07-06,6971,1096,1,0,0,0
69,6,2013-07-06,6479,862,1,0,0,1
70,6,2013-07-06,4595,506,1,0,0,1
71,6,2013-07-06,6708,627,1,0,0,0
72,6,2013-07-06,2136,276,1,0,0,0
73,6,2013-07-06,2038,230,1,0,0,0
74,6,2013-07-06,4316,640,1,0,0,0
75,6,2013-07-06,5432,615,1,0,0,0
76,6,2013-07-06,7575,903,1,0,0,0
77,6,2013-07-06,7104,616,1,0,0,1
78,6,2013-07-06,1928,296,1,0,0,0
79,6,2013-07-06,4211,431,1,0,0,0
80,6,2013-07-06,8086,632,1,0,0,0
81,6,2013-07-06,7909,659,1,0,0,0
82,6,2013-07-06,5724,539,1,0,0,0
83,6,2013-07-06,2954,275,1,0,0,0
84,6,2013-07-06,10424,1228,1,0,0,0
85,6,2013-07-06,4684,722,1,0,0,0
86,6,2013-07-06,3472,539,1,0,0,0
87,6,2013-07-06,2777,339,1,0,0,0
88,6,2013-07-06,2373,269,1,0,0,0
89,6,2013-07-06,3816,419,1,0,0,0
90,6,2013-07-06,6905,902,1,0,0,0
91,6,2013-07-06,4203,531,1,0,0,0
92,6,2013-07-06,4177,456,1,0,0,0
93,6,2013-07-06,3467,340,1,0,0,0
94,6,2013-07-06,4813,514,1,0,0,0
95,6,2013-07-06,5363,578,1,0,0,0
96,6,2013-07-06,2334,346,1,0,0,0
97,6,2013-07-06,3908,454,1,0,0,0
98,6,2013-07-06,4398,421,1,0,0,0
99,6,2013-07-06,4584,443,1,0,0,0
1,5,2013-07-05,4986,603,1,1,0,0
2,5,2013-07-05,5288,1036,1,1,0,0
3,5,2013-07-05,9257,930,1,1,0,0
4,5,2013-07-05,8419,1198,1,1,0,1
5,5,2013-07-05,7054,708,1,1,0,0
6,5,2013-07-05,6723,807,1,1,0,0
7,5,2013-07-05,10005,1139,1,1,0,1
8,5,2013-07-05,4959,595,1,1,0,1
9,5,2013-07-05,6015,561,1,1,0,0
10,5,2013-07-05,5663,588,1,1,0,1
11,5,2013-07-05,8218,1146,1,1,0,1
12,5,2013-07-05,8615,952,1,1,0,1
13,5,2013-07-05,6080,432,1,1,0,0
14,5,2013-07-05,6479,745,1,1,0,0
15,5,2013-07-05,7359,721,1,1,0,1
16,5,2013-07-05,7767,958,1,1,0,0
17,5,2013-07-05,7540,931,1,1,0,0
18,5,2013-07-05,7887,882,1,1,0,0
19,5,2013-07-05,6474,630,1,1,0,0
20,5,2013-07-05,8205,893,1,1,0,0
21,5,2013-07-05,6564,566,1,1,0,0
22,5,2013-07-05,4864,602,1,1,0,0
23,5,2013-07-05,6991,560,1,1,0,0
24,5,2013-07-05,10483,932,1,1,0,0
25,5,2013-07-05,11162,1654,1,1,0,0
26,5,2013-07-05,7864,630,1,1,0,0
27,5,2013-07-05,10915,1215,1,1,0,0
28,5,2013-07-05,6468,745,1,1,0,0
29,5,2013-07-05,6449,611,1,1,0,0
30,5,2013-07-05,5409,836,1,1,0,0
31,5,2013-07-05,6486,641,1,1,0,1
32,5,2013-07-05,4297,531,1,1,0,0
33,5,2013-07-05,8251,813,1,1,0,0
34,5,2013-07-05,7133,877,1,1,0,1
35,5,2013-07-05,11012,866,1,1,0,0
36,5,2013-07-05,9336,1162,1,1,0,0
37,5,2013-07-05,9154,956,1,1,0,0
38,5,2013-07-05,6423,571,1,1,0,0
39,5,2013-07-05,4442,646,1,1,0,0
40,5,2013-07-05,5387,725,1,1,0,0
41,5,2013-07-05,5158,388,1,1,0,0
42,5,2013-07-05,10413,1182,1,1,0,0
43,5,2013-07-05,8735,739,1,1,0,0
44,5,2013-07-05,5868,678,1,1,0,1
45,5,2013-07-05,6932,522,1,1,0,0
46,5,2013-07-05,5767,713,1,1,0,0
47,5,2013-07-05,6451,854,1,1,0,1
48,5,2013-07-05,4759,514,1,1,0,1
49,5,2013-07-05,7222,528,1,1,0,0
50,5,2013-07-05,5441,396,1,1,0,0
51,5,2013-07-05,8296,599,1,1,0,0
52,5,2013-07-05,9194,617,1,1,0,0
53,5,2013-07-05,5272,601,1,1,0,1
54,5,2013-07-05,9313,810,1,1,0,0
55,5,2013-07-05,4017,491,1,1,0,0
56,5,2013-07-05,8126,545,1,1,0,0
57,5,2013-07-05,13706,1245,1,1,0,0
58,5,2013-07-05,6352,523,1,1,0,0
59,5,2013-07-05,6641,687,1,1,0,0
60,5,2013-07-05,7542,691,1,1,0,0
61,5,2013-07-05,4563,528,1,1,0,0
62,5,2013-07-05,6563,773,1,1,0,0
63,5,2013-07-05,6666,612,1,1,0,1
64,5,2013-07-05,12089,924,1,1,0,0
65,5,2013-07-05,6785,587,1,1,0,0
66,5,2013-07-05,7017,603,1,1,0,0
67,5,2013-07-05,7767,839,1,1,0,0
68,5,2013-07-05,6863,1088,1,1,0,1
69,5,2013-07-05,13270,1748,1,1,0,0
70,5,2013-07-05,7242,736,1,1,0,1
71,5,2013-07-05,9907,834,1,1,0,0
72,5,2013-07-05,4936,547,1,1,0,0
73,5,2013-07-05,4128,461,1,1,0,1
74,5,2013-07-05,6054,868,1,1,0,0
75,5,2013-07-05,7066,740,1,1,0,1
76,5,2013-07-05,10358,1086,1,1,0,0
77,5,2013-07-05,8317,743,1,1,0,0
78,5,2013-07-05,4383,565,1,1,0,0
79,5,2013-07-05,5802,626,1,1,0,0
80,5,2013-07-05,9068,657,1,1,0,0
81,5,2013-07-05,7463,619,1,1,0,0
82,5,2013-07-05,10619,1003,1,1,0,0
83,5,2013-07-05,4924,394,1,1,0,0
84,5,2013-07-05,13089,1424,1,1,0,0
85,5,2013-07-05,6344,898,1,1,0,1
86,5,2013-07-05,5153,733,1,1,0,0
87,5,2013-07-05,5896,733,1,1,0,1
88,5,2013-07-05,6983,754,1,1,0,0
89,5,2013-07-05,6258,656,1,1,0,0
90,5,2013-07-05,8276,1033,1,1,0,0
91,5,2013-07-05,5931,663,1,1,0,0
92,5,2013-07-05,6271,550,1,1,0,0
93,5,2013-07-05,8221,839,1,1,0,0
94,5,2013-07-05,7706,716,1,1,0,0
95,5,2013-07-05,9720,1014,1,1,0,0
96,5,2013-07-05,5227,598,1,1,0,0
97,5,2013-07-05,7621,763,1,1,0,0
98,5,2013-07-05,5704,509,1,1,0,0
99,5,2013-07-05,4787,458,1,1,0,0
1,4,2013-07-04,5701,634,1,1,0,0
2,4,2013-07-04,5820,788,1,1,0,0
3,4,2013-07-04,8932,930,1,1,0,0
4,4,2013-07-04,8899,1306,1,1,0,1
5,4,2013-07-04,6473,679,1,1,0,0
6,4,2013-07-04,6871,787,1,1,0,0
7,4,2013-07-04,9256,1032,1,1,0,1
8,4,2013-07-04,6368,745,1,1,0,1
9,4,2013-07-04,5678,501,1,1,0,0
10,4,2013-07-04,5798,604,1,1,0,1
11,4,2013-07-04,8614,1156,1,1,0,1
12,4,2013-07-04,8258,897,1,1,0,1
13,4,2013-07-04,5655,437,1,1,0,0
14,4,2013-07-04,6027,663,1,1,0,0
15,4,2013-07-04,7395,739,1,1,0,1
16,4,2013-07-04,8617,945,1,1,0,0
17,4,2013-07-04,8797,1041,1,1,0,0
18,4,2013-07-04,6355,709,1,1,0,0
19,4,2013-07-04,6651,666,1,1,0,0
20,4,2013-07-04,9139,1075,1,1,0,0
21,4,2013-07-04,6320,571,1,1,0,0
22,4,2013-07-04,4781,543,1,1,0,0
23,4,2013-07-04,6675,558,1,1,0,0
24,4,2013-07-04,10611,918,1,1,0,0
25,4,2013-07-04,13672,1827,1,1,0,0
26,4,2013-07-04,7925,637,1,1,0,0
27,4,2013-07-04,11532,1228,1,1,0,0
28,4,2013-07-04,6121,686,1,1,0,0
29,4,2013-07-04,6929,629,1,1,0,0
30,4,2013-07-04,8263,1074,1,1,0,0
31,4,2013-07-04,6326,624,1,1,0,1
32,4,2013-07-04,4841,587,1,1,0,0
33,4,2013-07-04,9013,870,1,1,0,0
34,4,2013-07-04,7940,972,1,1,0,1
35,4,2013-07-04,10152,782,1,1,0,0
36,4,2013-07-04,9722,1182,1,1,0,0
37,4,2013-07-04,8857,933,1,1,0,0
38,4,2013-07-04,6496,574,1,1,0,0
39,4,2013-07-04,5070,678,1,1,0,0
40,4,2013-07-04,5948,790,1,1,0,0
41,4,2013-07-04,4406,350,1,1,0,0
42,4,2013-07-04,10832,1215,1,1,0,0
43,4,2013-07-04,8336,710,1,1,0,0
44,4,2013-07-04,5408,640,1,1,0,1
45,4,2013-07-04,6773,478,1,1,0,0
46,4,2013-07-04,5652,684,1,1,0,0
47,4,2013-07-04,7643,969,1,1,0,1
48,4,2013-07-04,4306,481,1,1,0,1
49,4,2013-07-04,7647,539,1,1,0,0
50,4,2013-07-04,4897,382,1,1,0,0
51,4,2013-07-04,7475,515,1,1,0,0
52,4,2013-07-04,9406,585,1,1,0,0
53,4,2013-07-04,5743,603,1,1,0,1
54,4,2013-07-04,8126,727,1,1,0,0
55,4,2013-07-04,3851,464,1,1,0,0
56,4,2013-07-04,7243,465,1,1,0,0
57,4,2013-07-04,12912,1222,1,1,0,0
58,4,2013-07-04,6436,490,1,1,0,0
59,4,2013-07-04,6681,656,1,1,0,0
60,4,2013-07-04,9387,789,1,1,0,0
61,4,2013-07-04,3632,464,1,1,0,0
62,4,2013-07-04,7723,824,1,1,0,0
63,4,2013-07-04,7705,656,1,1,0,1
64,4,2013-07-04,10838,854,1,1,0,0
65,4,2013-07-04,5873,538,1,1,0,0
66,4,2013-07-04,7182,570,1,1,0,0
67,4,2013-07-04,9276,895,1,1,0,0
68,4,2013-07-04,6918,1125,1,1,0,1
69,4,2013-07-04,10760,1311,1,1,0,0
70,4,2013-07-04,6827,703,1,1,0,1
71,4,2013-07-04,9725,791,1,1,0,0
72,4,2013-07-04,5270,527,1,1,0,0
73,4,2013-07-04,4529,484,1,1,0,1
74,4,2013-07-04,7013,915,1,1,0,0
75,4,2013-07-04,5609,637,1,1,0,1
76,4,2013-07-04,9095,916,1,1,0,0
77,4,2013-07-04,8478,741,1,1,0,0
78,4,2013-07-04,4120,524,1,1,0,0
79,4,2013-07-04,5875,636,1,1,0,0
80,4,2013-07-04,9610,685,1,1,0,0
81,4,2013-07-04,5438,480,1,1,0,0
82,4,2013-07-04,11494,1021,1,1,0,0
83,4,2013-07-04,4025,371,1,1,0,0
84,4,2013-07-04,13571,1485,1,1,0,0
85,4,2013-07-04,6630,950,1,1,0,1
86,4,2013-07-04,5735,753,1,1,0,0
