SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE
100671,0,F,N,Y,1,135000.0,900000.0,900000.0,Commercial associate,Lower secondary,Married,With parents,0.032561,-12052,-1374,Core staff
100672,1,M,N,Y,0,112500.0,808650.0,675000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.006852,-21107,365243,
100673,0,M,Y,N,1,225000.0,942300.0,675000.0,Working,Higher education,Single / not married,House / apartment,0.008019,-16313,-221,IT staff
100674,0,F,Y,Y,0,157500.0,900000.0,900000.0,Working,Higher education,Married,House / apartment,0.028663,-14960,-1090,Laborers
100675,0,M,Y,Y,0,202500.0,1125000.0,1125000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.008068,-22503,365243,
100676,0,M,Y,N,0,121500.0,1223010.0,1125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-18723,-1325,Laborers
100678,0,F,Y,Y,2,184500.0,1078200.0,900000.0,Working,Higher education,Married,House / apartment,0.020246,-10598,-854,High skill tech staff
100679,0,F,N,Y,0,72000.0,384048.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.0060079999999999995,-19968,-6651,
100680,0,F,N,Y,0,90000.0,254700.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999995,-16794,-3059,Sales staff
100681,0,F,Y,N,0,180000.0,526491.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.018209,-16781,-5888,Sales staff
100682,0,M,N,Y,0,90000.0,279000.0,279000.0,Working,Secondary / secondary special,Married,House / apartment,0.015221,-16773,-1422,Drivers
100683,0,M,Y,Y,0,157500.0,270000.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-17327,-2135,Drivers
100684,0,M,Y,N,0,225000.0,991944.0,828000.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,-20313,-2018,Secretaries
100685,0,M,N,N,0,265500.0,360000.0,360000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.00496,-20020,-2125,Drivers
100686,0,F,N,N,0,135000.0,1125000.0,1125000.0,State servant,Higher education,Married,House / apartment,0.031329,-13137,-2582,Core staff
100687,0,M,Y,Y,0,243000.0,631332.0,585000.0,Working,Secondary / secondary special,Married,House / apartment,0.00823,-12257,-1940,Security staff
100688,0,F,N,Y,2,135000.0,167121.0,139500.0,Working,Secondary / secondary special,Married,With parents,0.020713,-13103,-1270,Sales staff
100689,0,F,N,Y,0,63000.0,528633.0,472500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329,-21752,365243,
100690,1,F,N,Y,1,135000.0,244998.0,175500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-12135,-3815,Laborers
100691,0,M,N,Y,2,225000.0,585000.0,585000.0,Working,Secondary / secondary special,Married,House / apartment,0.00963,-15705,-1538,Laborers
100692,0,F,N,Y,0,81000.0,90000.0,90000.0,State servant,Incomplete higher,Married,House / apartment,0.0031219999999999998,-8454,-724,Medicine staff
100693,0,F,N,Y,3,90000.0,808650.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.00496,-16215,-4428,High skill tech staff
100694,0,M,N,Y,1,180000.0,450000.0,450000.0,State servant,Higher education,Married,House / apartment,0.0060079999999999995,-14354,-4677,Laborers
100695,0,F,N,Y,0,135000.0,1219500.0,1219500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-17426,365243,
100696,0,M,Y,Y,0,360000.0,675000.0,675000.0,Working,Lower secondary,Married,House / apartment,0.018209,-15200,-263,Laborers
100697,0,F,N,Y,0,225000.0,495985.5,409500.0,Pensioner,Higher education,Married,House / apartment,0.072508,-20648,365243,
100698,0,M,N,Y,0,157500.0,477000.0,477000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.014464,-14590,-2022,Managers
100700,0,F,N,N,0,157500.0,526491.0,454500.0,Commercial associate,Higher education,Married,House / apartment,0.003069,-17342,-2053,Sales staff
100701,0,F,N,Y,0,67500.0,495000.0,495000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22881,365243,
100703,0,F,Y,Y,0,112500.0,225000.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-25050,365243,
100704,0,F,N,N,0,90000.0,760500.0,760500.0,State servant,Higher education,Married,House / apartment,0.028663,-17781,-7042,Managers
100705,0,M,N,Y,0,90000.0,490536.0,405000.0,Working,Secondary / secondary special,Married,Office apartment,0.025164,-17233,-891,Laborers
100706,0,F,N,Y,0,180000.0,533668.5,477000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.0105,-22460,365243,
100707,0,M,N,Y,3,135000.0,1160973.0,909000.0,Pensioner,Higher education,Married,House / apartment,0.01885,-16960,365243,
100708,0,F,N,Y,0,135000.0,808650.0,675000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.0105,-17541,-2745,Accountants
100709,0,M,Y,Y,2,157500.0,225000.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-8746,-1756,Core staff
100710,0,M,Y,Y,0,180000.0,439740.0,315000.0,Working,Higher education,Married,House / apartment,0.009175,-11455,-382,Managers
100712,0,M,N,N,2,540000.0,1575000.0,1575000.0,Working,Higher education,Married,House / apartment,0.032561,-15111,-1247,Managers
100713,1,F,N,Y,0,180000.0,755190.0,675000.0,Working,Higher education,Married,House / apartment,0.025164,-12893,-290,Accountants
100714,1,F,N,Y,0,99000.0,548770.5,490500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-21818,365243,
100715,0,M,Y,Y,0,126000.0,337500.0,337500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392000000000002,-19139,-10098,Laborers
100716,0,F,Y,N,1,135000.0,761067.0,657000.0,Commercial associate,Secondary / secondary special,Married,With parents,0.018801,-11981,-2419,
100717,1,M,N,Y,0,135000.0,284400.0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-10800,-908,High skill tech staff
100718,0,F,N,Y,2,234000.0,360000.0,360000.0,Commercial associate,Higher education,Married,House / apartment,0.04622,-16297,-7481,Laborers
100719,0,F,Y,Y,0,292500.0,746280.0,675000.0,Working,Higher education,Married,House / apartment,0.04622,-12309,-1053,Medicine staff
100720,0,F,N,Y,1,90000.0,135000.0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-8993,-152,Medicine staff
100721,0,F,Y,Y,1,216000.0,868500.0,868500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.014519999999999998,-19605,365243,
100722,0,M,Y,Y,0,540000.0,545040.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-16194,-1321,
100723,0,F,Y,N,1,202500.0,227520.0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009656999999999999,-14239,-1387,Laborers
100724,0,F,N,Y,2,112500.0,312768.0,270000.0,Working,Incomplete higher,Civil marriage,House / apartment,0.0071200000000000005,-14809,-1071,Core staff
100725,0,F,Y,Y,1,112500.0,1223010.0,1125000.0,Working,Higher education,Married,House / apartment,0.004849,-11487,-997,
100726,0,M,Y,N,0,202500.0,450000.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-10231,-747,Drivers
100727,0,F,Y,Y,0,112500.0,284400.0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,0.030755,-16914,-1386,Sales staff
100728,0,F,N,N,0,112500.0,555273.0,463500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.030755,-17853,-3606,Medicine staff
100730,0,F,N,Y,1,315000.0,1971072.0,1800000.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-16938,-1744,Accountants
100731,0,F,Y,Y,1,112500.0,270000.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-13830,-1123,
100732,0,F,N,Y,0,225000.0,450000.0,450000.0,Working,Incomplete higher,Married,House / apartment,0.028663,-10230,-146,Laborers
100733,0,F,N,N,0,157500.0,450000.0,450000.0,Working,Incomplete higher,Married,House / apartment,0.006233,-14351,-4551,Core staff
100734,0,F,Y,Y,1,157500.0,1218375.0,1089000.0,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13879,-2930,High skill tech staff
100735,0,F,Y,Y,1,292500.0,720000.0,720000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-14569,-7807,Medicine staff
100736,0,M,Y,N,0,112500.0,1080000.0,1080000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.011703,-20629,-3291,Laborers
100737,0,F,N,Y,0,112500.0,247275.0,225000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.035792000000000004,-24181,365243,
100738,0,F,N,Y,2,135000.0,180000.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-10939,-1849,Laborers
100739,0,F,N,Y,2,216000.0,337500.0,337500.0,Commercial associate,Higher education,Married,House / apartment,0.04622,-10643,-219,Accountants
100741,0,M,Y,Y,0,90000.0,284400.0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.0071200000000000005,-8685,-382,Low-skill Laborers
100742,0,F,N,Y,0,108000.0,390960.0,337500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-20206,365243,
100743,0,F,N,Y,0,38250.0,47970.0,45000.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,-19989,-5858,Laborers
100746,0,M,Y,Y,0,171000.0,495000.0,495000.0,Pensioner,Higher education,Married,House / apartment,0.026392000000000002,-17806,365243,
100748,0,F,Y,Y,1,103500.0,270000.0,270000.0,Working,Higher education,Married,House / apartment,0.035792000000000004,-16540,-337,Sales staff
100749,0,F,N,N,0,171000.0,679500.0,679500.0,Working,Higher education,Married,House / apartment,0.019688999999999998,-17016,-261,Sales staff
100750,0,F,N,Y,0,121500.0,472500.0,472500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-13432,-1369,Laborers
100755,0,F,N,Y,0,90000.0,107820.0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.019688999999999998,-10598,-1023,
100756,0,F,N,Y,0,202500.0,247675.5,229500.0,Working,Higher education,Married,House / apartment,0.01885,-19361,-3266,Core staff
100757,0,F,N,N,0,180000.0,675000.0,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-18355,-1954,Laborers
100758,0,F,N,Y,1,157500.0,448056.0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.00496,-13419,-1337,Cleaning staff
100759,0,M,Y,N,2,202500.0,938304.0,810000.0,Commercial associate,Incomplete higher,Married,Municipal apartment,0.04622,-16290,-4752,Drivers
100761,0,F,N,N,0,225000.0,225000.0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.018801,-11518,-215,Realty agents
100764,0,M,Y,Y,0,135000.0,180000.0,180000.0,Working,Higher education,Married,House / apartment,0.018634,-10630,-1335,Managers
100766,0,M,Y,Y,2,126000.0,157050.0,112500.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-14385,-415,Drivers
100767,0,M,N,Y,0,157500.0,808650.0,675000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.035792000000000004,-13962,-1574,Laborers
100768,0,M,Y,N,0,112500.0,277969.5,229500.0,Working,Secondary / secondary special,Married,House / apartment,0.009175,-20438,-2271,Laborers
100769,0,M,N,Y,2,247500.0,805500.0,805500.0,Working,Higher education,Married,House / apartment,0.028663,-13877,-2008,Managers
100771,0,M,N,Y,1,288000.0,1971072.0,1800000.0,Working,Higher education,Married,House / apartment,0.020246,-17087,-5171,Managers
100773,0,F,N,Y,0,112500.0,254700.0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-23049,365243,
100774,0,F,N,Y,0,90000.0,675000.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.014519999999999998,-19164,-1220,Sales staff
100775,0,M,Y,N,0,112500.0,351000.0,351000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.015221,-8384,-666,Laborers
100776,0,F,N,Y,0,225000.0,1096020.0,900000.0,Commercial associate,Higher education,Married,House / apartment,0.0060079999999999995,-12405,-749,Accountants
100778,0,M,Y,Y,0,202500.0,1006920.0,900000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-18323,-2711,Drivers
100779,0,F,N,Y,0,135000.0,1125000.0,1125000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-20681,-13878,High skill tech staff
100780,0,F,N,N,0,112500.0,679500.0,679500.0,Working,Higher education,Married,House / apartment,0.009175,-10565,-1244,Core staff
100781,0,M,Y,Y,0,405000.0,1327648.5,1039500.0,Commercial associate,Higher education,Married,House / apartment,0.031329,-20204,-2402,Drivers
100782,0,M,N,N,0,225000.0,1017000.0,1017000.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-15573,-1760,Drivers
100783,0,M,N,Y,0,135000.0,180000.0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.001333,-9543,-1327,Laborers
100784,1,F,N,Y,0,54000.0,1885500.0,1885500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-22181,365243,
100785,0,F,Y,N,0,67500.0,293535.0,265500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.007305,-21306,365243,
100786,0,F,N,N,0,270000.0,265851.0,229500.0,Working,Higher education,Married,House / apartment,0.020713,-16625,-1890,
100787,0,M,Y,N,0,270000.0,675000.0,675000.0,Working,Higher education,Separated,House / apartment,0.035792000000000004,-16590,-2351,Managers
100788,0,F,N,N,0,112500.0,450000.0,450000.0,Commercial associate,Higher education,Married,House / apartment,0.026392000000000002,-10114,-996,Core staff
100789,0,F,N,Y,0,112500.0,813195.0,702000.0,Working,Secondary / secondary special,Married,House / apartment,0.010556,-16329,-1048,
100790,0,M,Y,N,0,157500.0,339948.0,315000.0,Working,Secondary / secondary special,Married,House / apartment,0.005144,-9365,-1172,Laborers
100793,0,F,N,Y,0,126000.0,808650.0,675000.0,State servant,Higher education,Married,House / apartment,0.018634,-13037,-706,Accountants
100794,0,F,N,Y,0,49500.0,431280.0,360000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.031329,-21351,365243,
100795,0,M,Y,Y,1,180000.0,963000.0,963000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-13778,-786,Managers
100796,1,F,N,Y,0,405000.0,413235.0,337500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.00963,-19311,-514,Cleaning staff
100798,0,M,N,Y,0,81000.0,454500.0,454500.0,Working,Secondary / secondary special,Separated,House / apartment,0.018209,-16658,-409,Laborers
100799,0,F,Y,Y,0,103500.0,886090.5,792000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-21411,-3997,
100800,0,F,N,Y,0,126000.0,698517.0,603000.0,Pensioner,Lower secondary,Widow,House / apartment,0.018634,-21314,365243,
100801,0,F,N,Y,0,112500.0,223884.0,202500.0,Working,Secondary / secondary special,Single / not married,With parents,0.025164,-9528,-183,Core staff
100802,0,F,N,Y,0,76500.0,499261.5,351000.0,Working,Secondary / secondary special,Widow,House / apartment,0.028663,-19169,-4275,Sales staff
100803,0,F,N,Y,0,135000.0,679500.0,679500.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.026392000000000002,-11847,-1035,Sales staff
100804,0,F,N,Y,2,157500.0,407727.0,333000.0,Commercial associate,Incomplete higher,Married,House / apartment,0.018029,-12200,-733,Laborers
100805,0,M,Y,N,0,270000.0,1098000.0,1098000.0,Working,Higher education,Married,House / apartment,0.028663,-11809,-1901,Managers
100806,0,F,N,Y,0,247500.0,654498.0,585000.0,State servant,Higher education,Married,House / apartment,0.006207,-18178,-744,Core staff
100807,0,M,Y,Y,2,180000.0,675000.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-14014,-1629,Laborers
100808,1,F,N,Y,2,135000.0,640080.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.022625,-9904,-1116,
100809,0,F,N,Y,0,112500.0,95940.0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.010276,-18711,-1497,Sales staff
100810,0,M,Y,Y,2,540000.0,900000.0,900000.0,Commercial associate,Higher education,Married,House / apartment,0.018801,-12643,-770,Managers
100811,0,M,N,N,0,180000.0,1649646.0,1377000.0,Working,Higher education,Married,House / apartment,0.022625,-20220,-296,Managers
100812,0,F,N,Y,1,270000.0,274779.0,261000.0,Commercial associate,Higher education,Separated,Municipal apartment,0.072508,-13706,-1405,
100813,0,F,N,N,0,135000.0,635962.5,549000.0,Working,Secondary / secondary special,Widow,Municipal apartment,0.022625,-15069,-1302,
100814,0,F,N,Y,0,126000.0,942300.0,675000.0,State servant,Secondary / secondary special,Married,House / apartment,0.04622,-21704,-4110,Core staff
100815,0,M,Y,Y,0,112500.0,225000.0,225000.0,Pensioner,Higher education,Married,House / apartment,0.01885,-22725,365243,
100816,1,F,N,Y,0,157500.0,88884.0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-22562,365243,
100817,0,F,N,N,0,67500.0,364032.0,288000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.0105,-19335,-419,Laborers
100818,0,M,N,Y,0,225000.0,900000.0,900000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-11763,-1331,Managers
100819,0,F,N,N,0,279000.0,1520253.0,1327500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.009334,-20895,365243,
100820,0,M,N,Y,1,157500.0,808650.0,675000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-18007,-748,Drivers
100821,0,F,N,N,0,180000.0,1468719.0,1282500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-21579,-926,
100822,0,M,N,Y,1,225000.0,616923.0,558000.0,Commercial associate,Higher education,Married,House / apartment,0.009175,-11653,-439,
100824,0,F,N,Y,0,112500.0,270000.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.008473999999999999,-16219,-1017,Sales staff
100825,0,F,N,Y,0,225000.0,500211.0,463500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-21435,365243,
100827,0,F,N,N,0,117000.0,225000.0,225000.0,Working,Higher education,Single / not married,House / apartment,0.031329,-8759,-948,Accountants
100828,0,F,N,Y,0,153000.0,450000.0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-10662,-1799,
100829,0,F,N,N,0,90000.0,253737.0,229500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.009175,-21082,365243,
100831,0,F,Y,Y,2,67500.0,497520.0,450000.0,Commercial associate,Higher education,Married,House / apartment,0.00702,-10237,-1563,Laborers
100832,0,F,N,Y,1,90000.0,131922.0,94500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005084,-14966,-7042,Core staff
100833,0,F,N,Y,0,121500.0,723996.0,585000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-14804,-145,Medicine staff
100834,0,M,N,Y,2,202500.0,485640.0,450000.0,Working,Incomplete higher,Married,Rented apartment,0.014519999999999998,-16133,-146,
100835,0,M,Y,Y,0,337500.0,267102.0,247500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,0.008575,-19594,-1725,Laborers
100837,0,F,N,Y,2,45000.0,135000.0,,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-10072,-381,Core staff
100838,0,F,N,N,0,81000.0,229500.0,229500.0,Working,Secondary / secondary special,Married,House / apartment,0.015221,-16053,-1836,Core staff
100839,1,M,N,N,0,180000.0,824823.0,688500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.025164,-16532,-1815,Laborers
100840,1,M,Y,Y,0,135000.0,450000.0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-14655,-239,Core staff
100841,0,F,N,N,0,225000.0,835380.0,675000.0,Working,Higher education,Civil marriage,House / apartment,0.010032,-8675,-697,Core staff
100842,0,M,Y,Y,1,247500.0,1087474.5,972000.0,Working,Secondary / secondary special,Married,Office apartment,0.010032,-11667,-5076,
100843,0,F,N,N,0,117000.0,1078200.0,900000.0,State servant,Secondary / secondary special,Married,Municipal apartment,0.010032,-19235,-438,Core staff
100844,0,M,N,Y,2,180000.0,942300.0,675000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.032561,-11395,-2834,Laborers
100845,0,M,N,Y,1,67500.0,439074.0,328500.0,Working,Secondary / secondary special,Separated,House / apartment,0.031329,-10140,-313,
100846,0,F,N,N,0,58500.0,888840.0,675000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.022625,-23491,365243,
100847,0,M,Y,Y,0,112500.0,90000.0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392000000000002,-12757,-3532,Laborers
100848,0,M,Y,Y,0,157500.0,531706.5,459000.0,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-14816,-2079,High skill tech staff
100849,0,F,N,Y,0,225000.0,755190.0,675000.0,State servant,Secondary / secondary special,Separated,House / apartment,0.020713,-21264,-5217,Cooking staff
100850,0,M,N,N,0,342000.0,585000.0,585000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.014519999999999998,-13978,365243,
100851,0,M,Y,Y,0,67500.0,180000.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0.015221,-17796,-1221,Drivers
100852,0,M,Y,Y,0,157500.0,1190340.0,1125000.0,Working,Secondary / secondary special,Married,House / apartment,0.006670999999999999,-19794,-2260,Managers
100853,0,F,N,Y,2,117000.0,276277.5,238500.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-13176,-1725,Cooking staff
100854,0,M,N,N,1,202500.0,485640.0,450000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.006305,-12418,-677,Low-skill Laborers
100855,0,M,Y,N,0,270000.0,770292.0,688500.0,Working,Higher education,Married,House / apartment,0.014464,-16951,-2435,Drivers
100856,0,F,N,Y,0,112500.0,364896.0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-16862,-4356,High skill tech staff
100857,0,F,N,Y,0,49500.0,153504.0,144000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.035792000000000004,-23630,365243,
100858,0,M,Y,Y,2,270000.0,1467612.0,1350000.0,Working,Secondary / secondary special,Married,House / apartment,0.00733,-14907,-95,Drivers
100859,0,F,N,Y,0,270000.0,1225224.0,990000.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,-14004,-2402,Core staff
100860,0,M,N,Y,1,180000.0,711747.0,607500.0,Working,Secondary / secondary special,Married,Rented apartment,0.010643000000000001,-10241,-732,Low-skill Laborers
100861,0,M,N,N,0,306000.0,2085120.0,1800000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-14206,-5632,Private service staff
100862,0,M,Y,Y,0,180000.0,957033.0,904500.0,Working,Secondary / secondary special,Married,House / apartment,0.0038130000000000004,-11485,-2140,High skill tech staff
100863,0,F,N,Y,0,135000.0,253737.0,229500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018634,-23511,365243,
100864,0,F,N,Y,0,135000.0,573628.5,463500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.025164,-9132,-126,High skill tech staff
100865,0,F,Y,Y,2,112500.0,573628.5,463500.0,State servant,Higher education,Married,House / apartment,0.006852,-13525,-5070,Medicine staff
100866,0,F,N,Y,0,225000.0,398016.0,360000.0,Working,Higher education,Separated,House / apartment,0.04622,-15453,-1357,HR staff
100867,0,F,Y,Y,0,180000.0,239850.0,225000.0,Pensioner,Higher education,Widow,House / apartment,0.006629,-24645,365243,
100868,0,F,N,N,0,112500.0,450000.0,450000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.014519999999999998,-19129,-2919,High skill tech staff
100869,0,F,N,N,0,90000.0,242950.5,184500.0,Working,Secondary / secondary special,Separated,House / apartment,0.020713,-16645,-300,High skill tech staff
100870,0,F,N,Y,0,90000.0,203760.0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-18840,-9569,Core staff
100871,0,M,N,Y,0,90288.0,405000.0,405000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.030755,-7865,-300,Sales staff
100873,0,F,N,Y,0,360000.0,1030500.0,1030500.0,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-19776,-1236,Accountants
100874,0,F,N,Y,0,225000.0,582768.0,540000.0,Commercial associate,Higher education,Married,House / apartment,0.035792000000000004,-21642,-98,
100875,0,F,N,Y,1,126000.0,260640.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-10303,-1062,Laborers
100876,0,F,Y,Y,1,139500.0,317178.0,283500.0,Working,Higher education,Married,House / apartment,0.025164,-13465,-380,High skill tech staff
100877,0,F,N,Y,0,90000.0,238896.0,189000.0,Working,Secondary / secondary special,Widow,House / apartment,0.004849,-16989,-665,Laborers
100878,0,F,N,Y,1,247500.0,835380.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.008019,-16851,-1310,Laborers
100879,1,F,Y,Y,0,450000.0,1323000.0,1323000.0,Working,Higher education,Married,House / apartment,0.018209,-18740,-1369,Sales staff
100880,0,F,N,N,0,67500.0,143910.0,135000.0,Pensioner,Lower secondary,Married,House / apartment,0.031329,-22637,365243,
100881,0,M,N,N,0,243000.0,180000.0,180000.0,State servant,Secondary / secondary special,Single / not married,With parents,0.010006000000000001,-7705,-350,
100882,0,F,N,Y,0,213750.0,765000.0,765000.0,Working,Secondary / secondary special,Separated,House / apartment,0.01885,-14661,-413,
100883,0,F,Y,N,2,112500.0,117162.0,103500.0,Working,Secondary / secondary special,Married,House / apartment,0.010966,-9106,-1031,Sales staff
100884,0,F,N,Y,0,157500.0,327024.0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,0.018029,-10960,-1091,High skill tech staff
100885,0,F,N,N,0,157500.0,557770.5,481500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.00496,-12106,-3635,Medicine staff
100886,0,F,Y,Y,0,315000.0,697500.0,697500.0,State servant,Higher education,Single / not married,House / apartment,0.006296,-15217,-6607,
100887,0,F,N,Y,0,67500.0,157914.0,139500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792000000000004,-24680,365243,
100888,0,F,Y,N,0,135000.0,900000.0,900000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.014519999999999998,-18874,-12166,High skill tech staff
100889,0,F,Y,Y,0,450000.0,855000.0,855000.0,Commercial associate,Higher education,Married,House / apartment,0.04622,-12385,-5557,HR staff
100890,0,F,N,Y,0,157500.0,553806.0,495000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.011656999999999999,-20108,-4695,Medicine staff
100891,0,F,N,N,0,67500.0,203760.0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-21817,365243,
100892,0,M,N,Y,0,315000.0,312682.5,297000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.072508,-18284,365243,
100893,0,F,N,Y,0,90000.0,701730.0,675000.0,Working,Higher education,Married,House / apartment,0.026392000000000002,-16419,-3300,Core staff
100894,0,F,N,N,2,214650.0,1442952.0,1260000.0,Working,Higher education,Married,With parents,0.031329,-11916,-2716,Core staff
100895,0,F,N,N,0,135000.0,675000.0,675000.0,Working,Higher education,Married,House / apartment,0.031329,-16054,-8026,High skill tech staff
